농활adddddd,NS03,ZNZ,LEO,SLB,HAL,NAB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QINS,,,,,,,,,,,,,,,,,,,,XEDU,,,,
높임adddddd,NS02,ZNZ,LEO,SLB,PMN,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QTMP,QHUM,QHUE,,,,,,,,XXPE,,,,,,,,,,,XCUL,,,,
뇌adddddd,NS01,ZNZ,LEO,SLA,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QPRO,,,,,,,,,,,,,,,,,,,,XPOL,XCUL,XITP,XLIF,XSOC
뇌물adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QCRR,,,,,,,,,,,,,,,,,,,,XPOL,XCUL,XLIF,,
뇌사adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,XXPR,,,,,,,,,,XWOR,,,,,
뇌우adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRA,,,,,,,,,XXCR,,,,,,,,,,XCUL,,,,,
누구adddddd,NS01,ZNP,LEO,SLB,THI,ELE,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
누나adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,XWOR,,,,,
누님adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QINS,,,,,,,,,,,,,,,,,,,,,XCUL,XECO,XGAM,XWOR
누더기adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QART,,,,,,,,,,,,,,,,,,,,XCOS,XGAM,,,
누렁adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QPRO,,,,,,,,,,,,,XQFT,,,,,,,XACT,,XCOS,XCUL,XLIF
누룩adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QCOG,,,,,,,,,,,,,,,,,,,,,,,,
누룽지adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCLT,,,,,,,,,XXPR,,,,,,,,,,XECO,,,,,
누명adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,,,,,,,,,,XXPE,,,,,,,,,,XCUL,,,,,
누수adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLAN,QPRD,,,,,,,,,,,,,,,,,,,,XCUL,,,,
누에adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCLT,,,,,,,,,XXPR,,,,,,,,,,,XCLO,,,,
누이adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QART,,,,,,,,,XXOR,,,,,,,,,,XCUL,,,,,
누전adddddd,NS02,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,QLAN,QCOG,,,,,,,,,XXCR,XXPE,,,,,,,,,,XCUL,XITP,XPOL,XRES,
누진adddddd,NS02,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,,,,,,,,,,,,,,,,,,,,,,,,,
누차adddddd,NS01,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QSUS,,,,,,,,,XXPE,XXPR,,,,,,,,,,XCOS,XCUL,XPLA,XRES,
눈adddddd,NS02,ZND,LEO,SLA,MES,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QART,,,,,,,,,,,,,,,,,,,,XPLA,,,,
눈금adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,QPRO,,,,,,,,,,,,,,,,,,,,,XCUL,XCLO,,,
눈짓adddddd,NS02,ZNZ,LEO,SLB,PHV,,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XCUL,XRES,XSER,
눈총adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCLT,,,,,,,,,XXPR,,,,,,,,,,,XCLO,XECO,,,
눈치adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XCUL,XECO,XRES,XSER
뉘우침adddddd,NS02,ZNZ,LEO,SLC,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,,,,,,,,,,,,XCOS,XRES,,,
뉴스adddddd,NS01,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QTMP,,,,,,,,,XXCO,XXEV,XXCR,XXPR,,,,,,,,,,,,
뉴턴adddddd,NS02,ZND,LEO,SLB,MES,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRR,QPRO,,,,,,,,XXPR,,,,,,,,,,,XCUL,XSER,XITP,XPOL,
느낌adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,XRES,,,,,
느타리adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XITP,XCUL,XACT,XPOL,XSER
늑골adddddd,NS03,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QART,,,,,,,,,XXPR,XXCR,,,XQFT,,,,,,,,XCLO,XCOS,XCUL,XECO
늑대adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLOC,,,,,,,,,,,,,,,,,,,,,XCUL,,,,
능금adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QBUI,,,,,,,,,XXPR,,,,,,,,,,,,,,,
능동adddddd,NS02,ZNM,LEO,SLB,MDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,XRES,XSER,,,,
능동적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XITP,,,,,
능력adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XRES,,,,
능률adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XITP,XCLO,,,
능사adddddd,NS01,ZNZ,LEO,SLB,MCO,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QBAN,QCLT,,,,,,,,XXPR,,,,,,,,,,,XCOS,,,,
능선adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QPRO,QFOO,,,,,,,,XXPE,XXPR,,,,,,,,,,XCOS,XRES,,,
능청adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRA,,,,,,,,,XXPR,,,,,,,,,,,,,,,
늦봄adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFOO,QPRD,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XCUL,XECO,XITP,XPLA
늦잠adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,,,,,XQFT,,,,,,,,XCLO,XCOS,XITP,XRES
늦장adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRA,,,,,,,,,XXPR,,,,,,,,,,,,XCLO,XCUL,XECO,XEDU
늪adddddd,NS02,ZNZ,LEO,SLA,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,XCUL,XECO,XRES,XSER,
늪지adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QART,QCLT,,,,,,,,XXCR,,,,,,,,,,,XCLO,XECO,,,
니adddddd,NS00,ZNT,LEO,SLA,GNT,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,XXOR,,,,,,,,,,XITP,XECO,XMOV,,
니까짓adddddd,NS00,ZNT,LEO,SLC,GNT,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QLOC,QPRD,,,,,,,,XXPR,XXCR,,,,,,,,,,XCLO,XCOS,XCUL,XECO,XITP
니은adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XCUL,XLIF,XRES,XSER,
니켈adddddd,NS03,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,,,,,
니코틴adddddd,NS02,ZNF,SIM,SLC,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPE,,,,,,,,,,,XPLA,,,,
니크롬adddddd,NS02,ZNF,SIM,SLC,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,XITP,,,,,
니트adddddd,NS01,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,QPRD,,,,,,,,,XXPR,,,,,,,,,,,,,,,
님adddddd,NS02,ZND,LEO,SLA,MES,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,XPOL,,,,,
닢adddddd,NS02,ZND,LEO,SLA,MES,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,,XRES,,,,
다adddddd,NS01,ZNZ,LEO,SLA,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,QLOC,,,,,,,,,XXPR,,,,,,,,,,,XCOS,,,,
다각adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,XITP,,,,,
다과adddddd,NS01,ZNZ,LEO,SLB,HAL,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,QPRD,QFOO,,,,,,,,XXCO,XXCR,XXPR,XXPE,,,,,,,,XCOS,XSER,XCUL,XPLA,
다다미adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPE,,,,,,,,,,,XCUL,XRES,XMOV,,
다대기adddddd,NS01,ZNZ,LEO,SLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,,,,,,,,,,XXPR,,,,,,,,,,,XCUL,,,,
다도adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,QSUS,,,,,,,,,XXPR,,,,,,,,,,,XCUL,,,,
다듬이adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPLA,XPOL,XSER,,
다락adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXCR,XXCO,,XXPR,,,,,,,,XRES,XCUL,XSER,XPLA,
다람쥐adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,QCLT,,,,,,,,,,,,,,,,,,,,,,,,
다랑어adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,XRES,,,,
다래끼adddddd,NS01,ZNZ,LEO,SLC,MCO,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,,,,,,,,,,,,,,,,,,,,,,,,,
다량adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLOC,QBUI,QCLL,,,,,,,,,,,,,,,,,,,XCUL,XLIF,,,
다른adddddd,NS00,ZNT,LEO,SLB,FNT,SCZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCO,,,,,,,,,,XPLA,,,,,
다리adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCOG,QPRO,QPES,,,,,,,XXPE,,,,,,,,,,,XCUL,XECO,XITP,,
다리미adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QART,,,,,,,,,XXPR,,,,,,,,,,,XGAM,XITP,XCUL,XECO,
다림질adddddd,NS03,ZNZ,LEO,SLC,HAL,NAB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,,,,,,,,,,XXPE,,,,,,,,,,,XCUL,,,,
다목적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,XXPE,,,,,,,,,,XRES,XPOL,,,,
다발adddddd,NS03,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCLT,,,,,,,,,XXPR,,,,,,,,,,,,,,,
다방adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,HAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,,,,,,,,,,XXPR,,,,,,,,,,,,,,,
다섯adddddd,NS02,ZNU,LEO,SLB,NUM,KOR,NDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QART,,,,,,,,,,,,,,,,,,,,,,,,
다소adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,,,,,,,,,,,,,,,,,,,,,,XCLO,XSPO,,
다수adddddd,NS01,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,XXCO,,,,,,,,,,XRES,,,,,
다슬기adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QBUI,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XCUL,XRES,XPOL,
다시마adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRA,,,,,,,,,XXPR,,,,,,,,,,,XCLO,XCUL,XMOV,,
다운adddddd,NS02,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XRES,,,,
다음adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,QCOG,QLOC,,,,,,,,,XXPR,,,,,,,,,,XCUL,XLIF,XRES,,,
다이너마이트adddddd,NS01,ZNF,SIM,SLF,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QLOC,,,,,,,,,,,,,,,,,,,,,,,,
다이아몬드adddddd,NS01,ZNF,SIM,SLE,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,,XITP,XCOS,XCUL,XLIF,
다이얼adddddd,NS03,ZNF,SIM,SLC,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,,,,,,,,,,XXPR,,,,,,,,,,,XCOS,,,,
다이옥신adddddd,NS02,ZNF,SIM,SLD,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QPRD,,,,,,,,,XXCR,XXPR,,,,,,,,,,XCUL,XECO,XMOV,XSPO,XSER
다작adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCLL,QHUM,,,,,,,,,,,,,,,,,,,,XCUL,,,,
다중adddddd,NS02,ZNM,LEO,SLB,PSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QLOC,,,,,,,,,XXPR,,,,,,,,,,,XCUL,XRES,XSER,,
다지기adddddd,NS01,ZNZ,LEO,SLC,PGN,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QPRO,,,,,,,,,XXPR,,,,,,,,,,,,,,,
다짐adddddd,NS02,ZNZ,LEO,SLB,PMN,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,XXPR,,,,,,,,,,,XCLO,,,,
다큐멘터리adddddd,NS01,ZNF,SIM,SLE,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,QCOG,,,,,,,,XXPR,,,,,,,,,,,XRES,XCUL,XSER,,
다행adddddd,NS02,ZNZ,LEO,SLB,PHA,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,QLOC,QEVN,,,,,,,,,,,,,,,,,,,,XCLO,XCOS,XSIN,XLIF,
다혈질adddddd,NS03,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QPRD,,,,,,,,,XXCR,XXPR,,,,,,,,,,XCOS,XCUL,XECO,XTWE,
다홍adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXOR,,,,,,,,,,XRES,,,,,
닥터adddddd,NS01,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,XXPE,,,,,,,,,,XCUL,XLIF,XITP,,
닦달adddddd,NS03,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,XXCR,,,,,,,,,XITP,XECO,,,,
단adddddd,NS02,ZND,LEO,SLA,MES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCLT,QPRD,QCOG,,,,,,,,,,,,,,,,,,,XCLO,XSOC,XLIF,,
단가adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSER,XITP,XPLA,,,
단계adddddd,NS01,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCLT,,,,,,,,,,,,,,,,,,,,XCLO,,,,
단골adddddd,NS03,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,,,,,,,,,,XXCR,XXPR,,,,,,,,,,XCUL,XECO,,,
단기adddddd,NS01,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QPRO,,,,,,,,,,,,,,,,,,,,XCOS,,,,
단도직입적adddddd,NS02,ZNM,LEO,SLE,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XITP,XCOS,,,
단독adddddd,NS02,ZNM,LEO,SLB,PSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,XECO,XITP,XSER,,,
단돈adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QPRO,,,,,,,,,,,,,,,,,,,,XCOS,XCLO,XECO,XRES,XSER
단락adddddd,NS02,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,QCLT,,,,,,,,,XXPR,,,,,,,,,,,XCLO,,,,
단련adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFOO,QPLT,,,,,,,,,,,,,,,,,,,,,,,,
단말기adddddd,NS01,ZNZ,LEO,SLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,XXPR,XXPE,,,,,,,,,,XCUL,XSER,,,
단면adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,PHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBUI,,,,,,,,,,,,,,,,,,,,,,,,,
단면적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLOC,QPRO,,,,,,,,,,,,,,,,,,,,XCUL,XRES,,,
단무지adddddd,NS01,ZNZ,LEO,SLC,HAL,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPE,,,,,,,,,,XITP,,,,,
단발adddddd,NS03,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLAN,QART,QTHN,QABS,,,,,,,,,,,,,,,,,,,,,,
단방adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,QXSP,QXFP,,,,,,,,,QPRD,QPRO,,,,,,,,,XXCR,,,,,,,,,,,XCOS,XCUL,XRES,XLIF,XITP
단백adddddd,NS02,ZNM,LEO,SLB,MDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QPRO,,,,,,,,,,,,,,,,,,,,XCOS,,,,
단백질adddddd,NS03,ZNZ,LEO,SLC,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QCRA,,,,,,,,,XXPR,,,,XQFT,,,,,,,,XCUL,XITP,,
단벌adddddd,NS03,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XRES,XITP,,
단상adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XITP,XECO,XCUL,,
단색adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XITP,XCUL,XLIF,XSPO,
단서adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,QFOO,,,,,,,,,,,,,,,,,,,,,,,,
단선adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,PHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QART,QPRD,,,,,,,,,XXCR,XXPR,,,XQFT,,,,,,,XACT,XCUL,XSER,,
단순adddddd,NS02,ZNM,LEO,SLB,MDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,XPOL,,,,,
단식adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,XXPR,,,,,,,,,,,XCOS,XCUL,XECO,XITP,
단신adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단어adddddd,NS01,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QEVN,QCRA,,,,,,,,,,,,,,,,,,,XPOL,,,,,
단열adddddd,NS03,ZNX,PXN,NZX,SLB,LEO,PHP,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,QPES,QPRO,,,,,,,,,,,,,,,,,,,XSWN,,,,,
단원adddddd,NS02,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXJO,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,XCUL,XSER,XRES,,,
단위adddddd,NS01,ZND,LEO,SLB,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRD,QFOO,,,,,,,,,XXPR,,,,,,,,,,,XCUL,XLIF,XRES,XPOL,XSER
단일adddddd,NS03,ZNZ,LEO,SLB,PHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPRO,,,,,,,,,,,,,,,,,,,,,,,,,
단일어adddddd,NS01,ZNZ,LEO,SLC,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,XPOL,,,,,
단일화adddddd,NS01,ZNZ,LEO,SLC,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QLOC,,,,,,,,,,,,,,,,,,,,XCUL,,XLIF,,
단자adddddd,NS01,ZNZ,LEO,SLB,MCO,NAB,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPLA,,,,,
단전adddddd,NS02,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXSY,,,,,,,,,QPES,,,,,,,,,,,,,,,,,,,,XSWN,,,,,
단절adddddd,NS03,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOG,QLAN,,,,,,,,,,,,,,,,,,,XSWN,,,,,
단점adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOD,,,,,,,,,,,,,,,,,,,,,,,,,
